"order_id","customer_id","freight","order_date","required_date","employee_id","ship_city","ship_country","ship_region","title","employee_in_charge","employee_id (1)","territory_id","territory_description","territory_region","customer_id (1)","ship_to_company","customer_city","customer_country","customer_region","order_id (1)","product_id","product_name","unit_price","quantity","discount","category_name","suppliers_company","suppliers_city","suppliers_country","suppliers_region"
10505,"MEREP",7.13,"1997-04-14","1997-05-12",3,"Montréal","Canada","Québec","Sales Representative","Ms. Janet Leverling",3,"30346","Atlanta","Southern of USA","MEREP","Mère Paillarde","Montréal","Canada","Québec",10505,62,"Tarte au sucre",49.3,3,0,"Confections","Forêts d'érables","Ste-Hyacinthe","Canada","Québec"
10505,"MEREP",7.13,"1997-04-14","1997-05-12",3,"Montréal","Canada","Québec","Sales Representative","Ms. Janet Leverling",3,"31406","Savannah","Southern of USA","MEREP","Mère Paillarde","Montréal","Canada","Québec",10505,62,"Tarte au sucre",49.3,3,0,"Confections","Forêts d'érables","Ste-Hyacinthe","Canada","Québec"
10505,"MEREP",7.13,"1997-04-14","1997-05-12",3,"Montréal","Canada","Québec","Sales Representative","Ms. Janet Leverling",3,"32859","Orlando","Southern of USA","MEREP","Mère Paillarde","Montréal","Canada","Québec",10505,62,"Tarte au sucre",49.3,3,0,"Confections","Forêts d'érables","Ste-Hyacinthe","Canada","Québec"
10505,"MEREP",7.13,"1997-04-14","1997-05-12",3,"Montréal","Canada","Québec","Sales Representative","Ms. Janet Leverling",3,"33607","Tampa","Southern of USA","MEREP","Mère Paillarde","Montréal","Canada","Québec",10505,62,"Tarte au sucre",49.3,3,0,"Confections","Forêts d'érables","Ste-Hyacinthe","Canada","Québec"
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"03049","Hollis","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,25,"NuNuCa Nuß-Nougat-Creme",14,18,0.1,"Confections","Heli Süßwaren GmbH & Co. KG","Berlin","Germany",""
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"03801","Portsmouth","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,25,"NuNuCa Nuß-Nougat-Creme",14,18,0.1,"Confections","Heli Süßwaren GmbH & Co. KG","Berlin","Germany",""
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"48075","Southfield","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,25,"NuNuCa Nuß-Nougat-Creme",14,18,0.1,"Confections","Heli Süßwaren GmbH & Co. KG","Berlin","Germany",""
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"48084","Troy","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,25,"NuNuCa Nuß-Nougat-Creme",14,18,0.1,"Confections","Heli Süßwaren GmbH & Co. KG","Berlin","Germany",""
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"48304","Bloomfield Hills","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,25,"NuNuCa Nuß-Nougat-Creme",14,18,0.1,"Confections","Heli Süßwaren GmbH & Co. KG","Berlin","Germany",""
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"55113","Roseville","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,25,"NuNuCa Nuß-Nougat-Creme",14,18,0.1,"Confections","Heli Süßwaren GmbH & Co. KG","Berlin","Germany",""
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"55439","Minneapolis","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,25,"NuNuCa Nuß-Nougat-Creme",14,18,0.1,"Confections","Heli Süßwaren GmbH & Co. KG","Berlin","Germany",""
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"03049","Hollis","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,70,"Outback Lager",15,14,0.1,"Beverages","Pavlova, Ltd.","Melbourne","Australia","Victoria"
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"03801","Portsmouth","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,70,"Outback Lager",15,14,0.1,"Beverages","Pavlova, Ltd.","Melbourne","Australia","Victoria"
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"48075","Southfield","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,70,"Outback Lager",15,14,0.1,"Beverages","Pavlova, Ltd.","Melbourne","Australia","Victoria"
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"48084","Troy","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,70,"Outback Lager",15,14,0.1,"Beverages","Pavlova, Ltd.","Melbourne","Australia","Victoria"
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"48304","Bloomfield Hills","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,70,"Outback Lager",15,14,0.1,"Beverages","Pavlova, Ltd.","Melbourne","Australia","Victoria"
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"55113","Roseville","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,70,"Outback Lager",15,14,0.1,"Beverages","Pavlova, Ltd.","Melbourne","Australia","Victoria"
10506,"KOENE",21.19,"1997-04-15","1997-05-13",9,"Brandenburg","Germany","","Sales Representative","Ms. Anne Dodsworth",9,"55439","Minneapolis","Northern of USA","KOENE","Königlich Essen","Brandenburg","Germany","",10506,70,"Outback Lager",15,14,0.1,"Beverages","Pavlova, Ltd.","Melbourne","Australia","Victoria"
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"60179","Hoffman Estates","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"60601","Chicago","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"80202","Denver","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"80909","Colorado Springs","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"90405","Santa Monica","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"94025","Menlo Park","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"94105","San Francisco","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"95008","Campbell","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"95054","Santa Clara","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"95060","Santa Cruz","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,43,"Ipoh Coffee",46,15,0.15,"Beverages","Leka Trading","Singapore","Singapore",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"60179","Hoffman Estates","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"60601","Chicago","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"80202","Denver","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"80909","Colorado Springs","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"90405","Santa Monica","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"94025","Menlo Park","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"94105","San Francisco","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"95008","Campbell","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"95054","Santa Clara","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10507,"ANTON",47.45,"1997-04-15","1997-05-13",7,"México D.F.","Mexico","","Sales Representative","Mr. Robert King",7,"95060","Santa Cruz","Western of USA","ANTON","Antonio Moreno Taquería","México D.F.","Mexico","",10507,48,"Chocolade",12.75,15,0.15,"Confections","Zaanse Snoepfabriek","Zaandam","Netherlands",""
10508,"OTTIK",4.99,"1997-04-16","1997-05-14",1,"Köln","Germany","","Sales Representative","Ms. Nancy Davolio",1,"06897","Wilton","Eastern of USA","OTTIK","Ottilies Käseladen","Köln","Germany","",10508,13,"Konbu",6,10,0,"Seafood","Mayumi's","Osaka","Japan",""
10508,"OTTIK",4.99,"1997-04-16","1997-05-14",1,"Köln","Germany","","Sales Representative","Ms. Nancy Davolio",1,"19713","Neward","Eastern of USA","OTTIK","Ottilies Käseladen","Köln","Germany","",10508,13,"Konbu",6,10,0,"Seafood","Mayumi's","Osaka","Japan",""
10508,"OTTIK",4.99,"1997-04-16","1997-05-14",1,"Köln","Germany","","Sales Representative","Ms. Nancy Davolio",1,"06897","Wilton","Eastern of USA","OTTIK","Ottilies Käseladen","Köln","Germany","",10508,39,"Chartreuse verte",18,10,0,"Beverages","Aux joyeux ecclésiastiques","Paris","France",""
10508,"OTTIK",4.99,"1997-04-16","1997-05-14",1,"Köln","Germany","","Sales Representative","Ms. Nancy Davolio",1,"19713","Neward","Eastern of USA","OTTIK","Ottilies Käseladen","Köln","Germany","",10508,39,"Chartreuse verte",18,10,0,"Beverages","Aux joyeux ecclésiastiques","Paris","France",""
10509,"BLAUS",0.15,"1997-04-17","1997-05-15",4,"Mannheim","Germany","","Sales Representative","Mrs. Margaret Peacock",4,"20852","Rockville","Eastern of USA","BLAUS","Blauer See Delikatessen","Mannheim","Germany","",10509,28,"Rössle Sauerkraut",45.6,3,0,"Produce","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10509,"BLAUS",0.15,"1997-04-17","1997-05-15",4,"Mannheim","Germany","","Sales Representative","Mrs. Margaret Peacock",4,"27403","Greensboro","Eastern of USA","BLAUS","Blauer See Delikatessen","Mannheim","Germany","",10509,28,"Rössle Sauerkraut",45.6,3,0,"Produce","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10509,"BLAUS",0.15,"1997-04-17","1997-05-15",4,"Mannheim","Germany","","Sales Representative","Mrs. Margaret Peacock",4,"27511","Cary","Eastern of USA","BLAUS","Blauer See Delikatessen","Mannheim","Germany","",10509,28,"Rössle Sauerkraut",45.6,3,0,"Produce","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"85014","Phoenix","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,29,"Thüringer Rostbratwurst",123.79,36,0,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"85251","Scottsdale","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,29,"Thüringer Rostbratwurst",123.79,36,0,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"98004","Bellevue","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,29,"Thüringer Rostbratwurst",123.79,36,0,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"98052","Redmond","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,29,"Thüringer Rostbratwurst",123.79,36,0,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"98104","Seattle","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,29,"Thüringer Rostbratwurst",123.79,36,0,"Meat/Poultry","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"85014","Phoenix","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,75,"Rhönbräu Klosterbier",7.75,36,0.1,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"85251","Scottsdale","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,75,"Rhönbräu Klosterbier",7.75,36,0.1,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"98004","Bellevue","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,75,"Rhönbräu Klosterbier",7.75,36,0.1,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"98052","Redmond","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,75,"Rhönbräu Klosterbier",7.75,36,0.1,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10510,"SAVEA",367.63,"1997-04-18","1997-05-16",6,"Boise","USA","ID","Sales Representative","Mr. Michael Suyama",6,"98104","Seattle","Western of USA","SAVEA","Save-a-lot Markets","Boise","USA","ID",10510,75,"Rhönbräu Klosterbier",7.75,36,0.1,"Beverages","Plutzer Lebensmittelgroßmärkte AG","Frankfurt","Germany",""
10511,"BONAP",350.64,"1997-04-18","1997-05-16",4,"Marseille","France","","Sales Representative","Mrs. Margaret Peacock",4,"20852","Rockville","Eastern of USA","BONAP","Bon app'","Marseille","France","",10511,4,"Chef Anton's Cajun Seasoning",22,50,0.15,"Condiments","New Orleans Cajun Delights","New Orleans","USA","LA"
10511,"BONAP",350.64,"1997-04-18","1997-05-16",4,"Marseille","France","","Sales Representative","Mrs. Margaret Peacock",4,"27403","Greensboro","Eastern of USA","BONAP","Bon app'","Marseille","France","",10511,4,"Chef Anton's Cajun Seasoning",22,50,0.15,"Condiments","New Orleans Cajun Delights","New Orleans","USA","LA"
10511,"BONAP",350.64,"1997-04-18","1997-05-16",4,"Marseille","France","","Sales Representative","Mrs. Margaret Peacock",4,"27511","Cary","Eastern of USA","BONAP","Bon app'","Marseille","France","",10511,4,"Chef Anton's Cajun Seasoning",22,50,0.15,"Condiments","New Orleans Cajun Delights","New Orleans","USA","LA"
10511,"BONAP",350.64,"1997-04-18","1997-05-16",4,"Marseille","France","","Sales Representative","Mrs. Margaret Peacock",4,"20852","Rockville","Eastern of USA","BONAP","Bon app'","Marseille","France","",10511,7,"Uncle Bob's Organic Dried Pears",30,50,0.15,"Produce","Grandma Kelly's Homestead","Ann Arbor","USA","MI"
10511,"BONAP",350.64,"1997-04-18","1997-05-16",4,"Marseille","France","","Sales Representative","Mrs. Margaret Peacock",4,"27403","Greensboro","Eastern of USA","BONAP","Bon app'","Marseille","France","",10511,7,"Uncle Bob's Organic Dried Pears",30,50,0.15,"Produce","Grandma Kelly's Homestead","Ann Arbor","USA","MI"
10511,"BONAP",350.64,"1997-04-18","1997-05-16",4,"Marseille","France","","Sales Representative","Mrs. Margaret Peacock",4,"27511","Cary","Eastern of USA","BONAP","Bon app'","Marseille","France","",10511,7,"Uncle Bob's Organic Dried Pears",30,50,0.15,"Produce","Grandma Kelly's Homestead","Ann Arbor","USA","MI"
10511,"BONAP",350.64,"1997-04-18","1997-05-16",4,"Marseille","France","","Sales Representative","Mrs. Margaret Peacock",4,"20852","Rockville","Eastern of USA","BONAP","Bon app'","Marseille","France","",10511,8,"Northwoods Cranberry Sauce",40,10,0.15,"Condiments","Grandma Kelly's Homestead","Ann Arbor","USA","MI"
10511,"BONAP",350.64,"1997-04-18","1997-05-16",4,"Marseille","France","","Sales Representative","Mrs. Margaret Peacock",4,"27403","Greensboro","Eastern of USA","BONAP","Bon app'","Marseille","France","",10511,8,"Northwoods Cranberry Sauce",40,10,0.15,"Condiments","Grandma Kelly's Homestead","Ann Arbor","USA","MI"
10511,"BONAP",350.64,"1997-04-18","1997-05-16",4,"Marseille","France","","Sales Representative","Mrs. Margaret Peacock",4,"27511","Cary","Eastern of USA","BONAP","Bon app'","Marseille","France","",10511,8,"Northwoods Cranberry Sauce",40,10,0.15,"Condiments","Grandma Kelly's Homestead","Ann Arbor","USA","MI"
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"60179","Hoffman Estates","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"60601","Chicago","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"80202","Denver","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"80909","Colorado Springs","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"90405","Santa Monica","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"94025","Menlo Park","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"94105","San Francisco","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"95008","Campbell","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"95054","Santa Clara","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"95060","Santa Cruz","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,24,"Guaraná Fantástica",4.5,10,0.15,"Beverages","Refrescos Americanas LTDA","Sao Paulo","Brazil",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"60179","Hoffman Estates","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,46,"Spegesild",12,9,0.15,"Seafood","Lyngbysild","Lyngby","Denmark",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"60601","Chicago","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,46,"Spegesild",12,9,0.15,"Seafood","Lyngbysild","Lyngby","Denmark",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"80202","Denver","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,46,"Spegesild",12,9,0.15,"Seafood","Lyngbysild","Lyngby","Denmark",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"80909","Colorado Springs","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,46,"Spegesild",12,9,0.15,"Seafood","Lyngbysild","Lyngby","Denmark",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"90405","Santa Monica","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,46,"Spegesild",12,9,0.15,"Seafood","Lyngbysild","Lyngby","Denmark",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"94025","Menlo Park","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,46,"Spegesild",12,9,0.15,"Seafood","Lyngbysild","Lyngby","Denmark",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"94105","San Francisco","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,46,"Spegesild",12,9,0.15,"Seafood","Lyngbysild","Lyngby","Denmark",""
10512,"FAMIA",3.53,"1997-04-21","1997-05-19",7,"Sao Paulo","Brazil","SP","Sales Representative","Mr. Robert King",7,"95008","Campbell","Western of USA","FAMIA","Familia Arquibaldo","Sao Paulo","Brazil","SP",10512,46,"Spegesild",12,9,0.15,"Seafood","Lyngbysild","Lyngby","Denmark",""
